source_id	variant_label	experiment_id	variable_id	start_year	end_year	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
ACCESS-CM2	r1i1p1f1	historical	ua	1975	1979	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	e08b48aee7c25ec4dcd3e2971f7b1041a97f231fa37eee10c5b432c40bc8fa02	SHA256	1037.02	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	1980	1984	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	20d77a7ad104c1ef1770aa03d75566c8f1f58e6c978aab973ae795f4615f0a22	SHA256	1037.83	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	1985	1989	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	82defd76b637802ddd7c56e336bc4df641de206353c3e0508b815d2ef92db9f7	SHA256	1037.54	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	1990	1994	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	a606f72c2bbc2a447dc2626ac806196c8eb6df46fd4e7d256053bc6798e493bc	SHA256	1037.95	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	1995	1999	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	586f8e98c8652f8f9a475fcf04f3a203f6551f5964216c08537e8de5f50d2b1d	SHA256	1037.54	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	2000	2004	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	eaf92f082e9ce7133f71354ecb2d1b8b102c87d846d9d4fdd4516ced56c93aa8	SHA256	1038.21	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	2005	2009	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	651be2a85526cc6720a8d895baa6cc1203438d7f65756906794077bb354fea04	SHA256	1037.72	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	2010	2014	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	e103689c219b3edfcfd412df0a674add934e153d6892f28a72d2f74fa6fe6302	SHA256	1037.24	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1950	1954	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	eb54c740122f55f878a2b9b0ad364f9a1667e8e712796522220727a177ec724b	SHA256	1044.91	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1955	1959	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	d28de43899c80f8c0b0def0772517a7092599e7796e624e97bd7440c86686d6e	SHA256	1044.55	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1960	1964	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	345e8a679dc21f01c235cf17e876f4db10c5dbebe212b2341550a54358fdc0c4	SHA256	1045.19	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1965	1969	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	d7d669f9787ea20f6eccdf9e2d69425c25f7c617118e7b15e1f71bab0d6b334d	SHA256	1044.52	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1970	1974	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	55db5e696d1e283035f073395e985d7404a1e52da1e84af6b3d76dd1662e5cd2	SHA256	1043.98	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1975	1979	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	3f7787e26ec3c3cf10a85e41890bd7f5e95263634ed27ab777b1f2052efb5cdf	SHA256	1044.21	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1980	1984	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	c884fa21fae95e7f60340497ca10c41158af2b39034679177ffef2c913502292	SHA256	1044.8	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1985	1989	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	ca23a1c595a8baa402ef2f4383abef9bd92ef0cef788599110ed41a850aac320	SHA256	1044.79	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1990	1994	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	708720e92e43a2baa905fd37ab5ba29823282bacc94651352cb8911416aa84a7	SHA256	1045.1	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	1995	1999	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	b61d1a930c8d4e63f1ecf86bf61170462efebb381bf89f070720b9bd4483e6ff	SHA256	1044.59	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	2000	2004	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	44df0067c789cd16feb5a71893fbf7c285381527a6da423d12ea2b0780961d13	SHA256	1045.24	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	2005	2009	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	e2d2d371f8f3f03ea3694e413b612526b5d987970deab90e292e32da4d4830ce	SHA256	1044.68	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	2010	2014	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	b9befc9750eea1e920867f7a97f49b7b05798524800ce549b30e74456030ec86	SHA256	1044.44	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1950	1954	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	fb81a7bfeec32d47085152e76e11863ca1f0cff9787c27681e77f6d88c645175	SHA256	970.11	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1955	1959	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	a1c2736d9d275629be298f24d480cd0ee384158639512bb6e526793ec85e0f02	SHA256	969.75	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1960	1964	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	ac7a022ff1001811e858ef11a1c4d3e7db13b84befc08f69181d69cb999ca417	SHA256	970.73	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1965	1969	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	1ac2a57971aa31d949462cb64de682cf3401c9132395bd99fa3eeaef8a0d15b0	SHA256	969.6	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1970	1974	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	e484fb986d22c06484c9b6098c5f2ec02df79a7b92e4b3eea6648a468f244432	SHA256	969.49	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1975	1979	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	4f1241ad26b475d4310a0423b6a62dc7749c2b81b360fc11d98d9461f626a86c	SHA256	969.69	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1980	1984	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	ffa3a140b636631de33fd8c1fc74d709b503b33382cb5ae6e43eca0833f746dc	SHA256	970.19	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1985	1989	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	c1f8b14db38fba43293611d400f04369030517a5656d55f070e6ba0bdf98cd1a	SHA256	970.33	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1990	1994	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	7e2b1af6ab25c0375baa09495b887233afb6506f235ed9387d7a4ca0ff897600	SHA256	970.89	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	1995	1999	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	82e6747f4ba220ee3acc488376f342bbaa867130b7261907f8275fa742651c5c	SHA256	970.02	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	2000	2004	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	1f365ca4fb8d41e5b280ba09c971162a577e9fb8763004bdb314bcb572b8cc4a	SHA256	971.31	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	2005	2009	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	884138437d9f63f13691d83e048021cdb02e36f36149fe08e12e7156dacc886d	SHA256	970.84	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	2010	2014	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	1376f8a2e81b0a0a3d2bd73447b98a1f1b8da224f190518abc82db62cea4d61a	SHA256	970.54	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2015	2019	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	0e79b133f44e5a01e2c04b47ebbfb5ea05bfcec6e5cc75f41228c78625c5cc26	SHA256	977.07	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2020	2024	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	dc779be2b366f9ac250cb505c84ac6597482711f2342080236f322608def5884	SHA256	977.97	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2025	2029	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	e15c1b0b45e546f92389aeb29bc967b46072473b4537d5995b849c2f44a60358	SHA256	979.14	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2030	2034	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	8cb1d3d7182fa8e17b926d902ace07f70b185ab83be6eeabcd51b6a4e2d9f4d9	SHA256	978.7	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2035	2039	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	fd92c1ad63d5009430d3836d3da09ad5e5e1451fb529cf6a350e2913cb05c0f3	SHA256	979.47	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2040	2044	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20400101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20400101-20441231.nc	0a7b256b7f723bd0d9995d2b5aee4296194b774be7e2dea6ec28734d6f4c2f1a	SHA256	980.7	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2045	2049	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20450101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20450101-20491231.nc	a90caebcd825ae948f0df9dbaeec84f3878b653d767e743626fc3aa6b1e2e1b7	SHA256	979.25	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2050	2054	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20500101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20500101-20541231.nc	3828c5cb0936b7ee7cca90e1e1d3c15906649b1b9de1664d7b80ac8562d7c065	SHA256	981.3	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2055	2059	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20550101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20550101-20591231.nc	d79628dcd0acc7b327db21fb1c5011090fe372611fcf305f24363fe311cf7443	SHA256	980.91	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2060	2064	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20600101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20600101-20641231.nc	b3ecb863b48322b612b1b6f34546db695f68ec3266a31565ed413fe6f41f80d3	SHA256	981.83	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2065	2069	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20650101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20650101-20691231.nc	0cdf3bca10dc82c9c66f8e726f26e1b9c97d5b404b7909ed8ff6fbea1d66a44c	SHA256	979.78	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2070	2074	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20700101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20700101-20741231.nc	3e752e10a856b673ee2ebcd161de88835c8d3052f0e3b3b65c652d3718782dc9	SHA256	979.44	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2075	2079	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20750101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20750101-20791231.nc	572b619b79a8f4013cbdadb84af7398924b001523acec96f932407515998cdbc	SHA256	978.89	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2080	2084	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20800101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20800101-20841231.nc	bcb777c4641e7b8cb439224c2cdcb50e2006b50ccea94c601f4b3b7e0cdbf29e	SHA256	979.8	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2085	2089	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20850101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20850101-20891231.nc	d2ba6dc19ffb3f35c8d9b696eafc4552c537f6d77c046aa28631279dc8bdcb1c	SHA256	979.61	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2090	2094	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20900101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20900101-20941231.nc	4ed130a481ce0ed45e78f9d3d4e3d1f541b2419fb92c5fd889240b1cbd3db36f	SHA256	978.48	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	2095	2099	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20950101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20950101-20991231.nc	bae0e465b57d0c106ad50d361f723e8f04f9f87ce3a5f5e3db14dfa19b8d9d13	SHA256	977.75	eagle.alcf.anl.gov
