source_id	variant_label	experiment_id	variable_id	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
ACCESS-CM2	r1i1p1f1	historical	ua	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	eaf92f082e9ce7133f71354ecb2d1b8b102c87d846d9d4fdd4516ced56c93aa8	SHA256	1038.21	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	651be2a85526cc6720a8d895baa6cc1203438d7f65756906794077bb354fea04	SHA256	1037.72	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	ua	ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/ua/gn/v20191108/ua_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	e103689c219b3edfcfd412df0a674add934e153d6892f28a72d2f74fa6fe6302	SHA256	1037.24	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	eb54c740122f55f878a2b9b0ad364f9a1667e8e712796522220727a177ec724b	SHA256	1044.91	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	d28de43899c80f8c0b0def0772517a7092599e7796e624e97bd7440c86686d6e	SHA256	1044.55	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	345e8a679dc21f01c235cf17e876f4db10c5dbebe212b2341550a54358fdc0c4	SHA256	1045.19	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	d7d669f9787ea20f6eccdf9e2d69425c25f7c617118e7b15e1f71bab0d6b334d	SHA256	1044.52	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	55db5e696d1e283035f073395e985d7404a1e52da1e84af6b3d76dd1662e5cd2	SHA256	1043.98	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	3f7787e26ec3c3cf10a85e41890bd7f5e95263634ed27ab777b1f2052efb5cdf	SHA256	1044.21	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	c884fa21fae95e7f60340497ca10c41158af2b39034679177ffef2c913502292	SHA256	1044.8	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	ca23a1c595a8baa402ef2f4383abef9bd92ef0cef788599110ed41a850aac320	SHA256	1044.79	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	708720e92e43a2baa905fd37ab5ba29823282bacc94651352cb8911416aa84a7	SHA256	1045.1	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	b61d1a930c8d4e63f1ecf86bf61170462efebb381bf89f070720b9bd4483e6ff	SHA256	1044.59	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	44df0067c789cd16feb5a71893fbf7c285381527a6da423d12ea2b0780961d13	SHA256	1045.24	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	e2d2d371f8f3f03ea3694e413b612526b5d987970deab90e292e32da4d4830ce	SHA256	1044.68	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	va	va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/va/gn/v20191108/va_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	b9befc9750eea1e920867f7a97f49b7b05798524800ce549b30e74456030ec86	SHA256	1044.44	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19500101-19541231.nc	fb81a7bfeec32d47085152e76e11863ca1f0cff9787c27681e77f6d88c645175	SHA256	970.11	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19550101-19591231.nc	a1c2736d9d275629be298f24d480cd0ee384158639512bb6e526793ec85e0f02	SHA256	969.75	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19600101-19641231.nc	ac7a022ff1001811e858ef11a1c4d3e7db13b84befc08f69181d69cb999ca417	SHA256	970.73	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19650101-19691231.nc	1ac2a57971aa31d949462cb64de682cf3401c9132395bd99fa3eeaef8a0d15b0	SHA256	969.6	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19700101-19741231.nc	e484fb986d22c06484c9b6098c5f2ec02df79a7b92e4b3eea6648a468f244432	SHA256	969.49	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19750101-19791231.nc	4f1241ad26b475d4310a0423b6a62dc7749c2b81b360fc11d98d9461f626a86c	SHA256	969.69	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19800101-19841231.nc	ffa3a140b636631de33fd8c1fc74d709b503b33382cb5ae6e43eca0833f746dc	SHA256	970.19	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19850101-19891231.nc	c1f8b14db38fba43293611d400f04369030517a5656d55f070e6ba0bdf98cd1a	SHA256	970.33	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19900101-19941231.nc	7e2b1af6ab25c0375baa09495b887233afb6506f235ed9387d7a4ca0ff897600	SHA256	970.89	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_19950101-19991231.nc	82e6747f4ba220ee3acc488376f342bbaa867130b7261907f8275fa742651c5c	SHA256	970.02	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20000101-20041231.nc	1f365ca4fb8d41e5b280ba09c971162a577e9fb8763004bdb314bcb572b8cc4a	SHA256	971.31	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20050101-20091231.nc	884138437d9f63f13691d83e048021cdb02e36f36149fe08e12e7156dacc886d	SHA256	970.84	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	historical	zg	zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/day/zg/gn/v20191108/zg_day_ACCESS-CM2_historical_r1i1p1f1_gn_20100101-20141231.nc	1376f8a2e81b0a0a3d2bd73447b98a1f1b8da224f190518abc82db62cea4d61a	SHA256	970.54	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	0e79b133f44e5a01e2c04b47ebbfb5ea05bfcec6e5cc75f41228c78625c5cc26	SHA256	977.07	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	dc779be2b366f9ac250cb505c84ac6597482711f2342080236f322608def5884	SHA256	977.97	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	e15c1b0b45e546f92389aeb29bc967b46072473b4537d5995b849c2f44a60358	SHA256	979.14	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	8cb1d3d7182fa8e17b926d902ace07f70b185ab83be6eeabcd51b6a4e2d9f4d9	SHA256	978.7	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	fd92c1ad63d5009430d3836d3da09ad5e5e1451fb529cf6a350e2913cb05c0f3	SHA256	979.47	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20400101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20400101-20441231.nc	0a7b256b7f723bd0d9995d2b5aee4296194b774be7e2dea6ec28734d6f4c2f1a	SHA256	980.7	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20450101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20450101-20491231.nc	a90caebcd825ae948f0df9dbaeec84f3878b653d767e743626fc3aa6b1e2e1b7	SHA256	979.25	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20500101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20500101-20541231.nc	3828c5cb0936b7ee7cca90e1e1d3c15906649b1b9de1664d7b80ac8562d7c065	SHA256	981.3	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20550101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20550101-20591231.nc	d79628dcd0acc7b327db21fb1c5011090fe372611fcf305f24363fe311cf7443	SHA256	980.91	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20600101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20600101-20641231.nc	b3ecb863b48322b612b1b6f34546db695f68ec3266a31565ed413fe6f41f80d3	SHA256	981.83	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20650101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20650101-20691231.nc	0cdf3bca10dc82c9c66f8e726f26e1b9c97d5b404b7909ed8ff6fbea1d66a44c	SHA256	979.78	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20700101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20700101-20741231.nc	3e752e10a856b673ee2ebcd161de88835c8d3052f0e3b3b65c652d3718782dc9	SHA256	979.44	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20750101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20750101-20791231.nc	572b619b79a8f4013cbdadb84af7398924b001523acec96f932407515998cdbc	SHA256	978.89	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20800101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20800101-20841231.nc	bcb777c4641e7b8cb439224c2cdcb50e2006b50ccea94c601f4b3b7e0cdbf29e	SHA256	979.8	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20850101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20850101-20891231.nc	d2ba6dc19ffb3f35c8d9b696eafc4552c537f6d77c046aa28631279dc8bdcb1c	SHA256	979.61	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20900101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20900101-20941231.nc	4ed130a481ce0ed45e78f9d3d4e3d1f541b2419fb92c5fd889240b1cbd3db36f	SHA256	978.48	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20950101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20950101-20991231.nc	bae0e465b57d0c106ad50d361f723e8f04f9f87ce3a5f5e3db14dfa19b8d9d13	SHA256	977.75	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hur	hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_21000101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hur/gn/v20191108/hur_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_21000101-21001231.nc	627ed4d3dcfdfd325dc4d0d3b9b6c423600cc01888dedbe20c3a201b3876b42f	SHA256	195.4	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hus	hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hus/gn/v20191108/hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20150101-20191231.nc	9a07cf2d89422fd5ffd2f881df9972cd2126f9c0084002b8fd17c307486377f6	SHA256	1231.67	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hus	hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hus/gn/v20191108/hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20200101-20241231.nc	ab9f6e8c2aa42d40fbfdfb717c6f25a2b4f3d1df978e95763fc70a96ccac2fb5	SHA256	1232.56	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hus	hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hus/gn/v20191108/hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20250101-20291231.nc	73a46eb66d36e13f121563243ab43e92d28d7d7abd570ca3e9fbdcd06c36cb3d	SHA256	1232.05	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hus	hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hus/gn/v20191108/hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20300101-20341231.nc	08aecfc8e7c1efb4144341acad48d9b2b49d3b1386f624f0ceacc7702cebca10	SHA256	1231.08	eagle.alcf.anl.gov
ACCESS-CM2	r1i1p1f1	ssp126	hus	hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/day/hus/gn/v20191108/hus_day_ACCESS-CM2_ssp126_r1i1p1f1_gn_20350101-20391231.nc	14dea8c1b047e4fe2c463004628bfdb31e0255e4042d89e76a2218e01c0c3826	SHA256	1232.81	eagle.alcf.anl.gov
