source_id,variant_label,experiment_id,ua,va,ta,hur,hus,zg,psl,score,complete
ACCESS-CM2,r10i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r10i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r10i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r10i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r10i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r2i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r2i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r2i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r2i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r2i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r3i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r3i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r3i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r3i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r3i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r4i1p1f1,historical,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r5i1p1f1,historical,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r5i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-CM2,r6i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r6i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r6i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r6i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r6i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r7i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r7i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r7i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r7i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r7i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r8i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r8i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r8i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r8i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r8i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r9i1p1f1,historical,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r9i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r9i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r9i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
ACCESS-CM2,r9i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
ACCESS-ESM1-5,r10i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r10i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r10i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r10i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r10i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r11i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r11i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r11i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r11i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r11i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r12i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r12i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r12i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r12i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r12i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r13i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r13i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r13i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r13i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r13i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r14i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r14i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r14i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r14i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r14i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r15i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r15i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r15i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r15i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r15i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r16i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r16i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r16i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r16i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r16i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r17i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r17i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r17i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r17i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r17i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r18i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r18i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r18i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r18i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r18i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r19i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r19i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r19i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r19i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r19i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r20i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r20i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r20i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r20i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r20i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r21i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r21i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r21i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r21i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r21i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r22i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r22i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r22i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r22i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r22i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r23i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r23i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r23i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r23i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r23i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r24i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r24i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r24i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r24i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r24i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r25i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r25i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r25i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r25i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r25i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r26i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r26i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r26i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r26i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r26i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r27i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r27i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r27i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r27i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r27i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r28i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r28i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r28i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r28i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r28i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r29i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r29i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r29i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r29i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r29i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r2i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r2i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r2i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r30i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r30i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r30i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r30i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r30i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r31i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r31i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r31i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r31i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r31i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r32i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r32i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r32i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r32i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r32i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r33i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r33i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r33i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r33i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r33i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r34i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r34i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r34i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r34i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r34i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r35i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r35i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r35i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r35i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r35i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r36i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r36i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r36i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r36i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r36i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r37i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r37i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r37i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r37i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r37i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r38i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r38i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r38i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r38i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r38i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r39i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r39i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r39i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r39i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r39i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r3i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r3i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r3i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r40i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r40i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r40i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r40i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r40i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r4i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r5i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r5i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r6i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r6i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r6i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r6i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r6i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r7i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r7i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r7i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r7i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r7i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r8i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r8i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r8i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r8i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r8i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r9i1p1f1,historical,True,True,True,True,True,False,True,6,False
ACCESS-ESM1-5,r9i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r9i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r9i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
ACCESS-ESM1-5,r9i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
AWI-CM-1-1-MR,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
AWI-ESM-1-1-LR,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
AWI-ESM-1-REcoM,r1i1p1f1,historical,True,False,False,True,False,True,False,3,False
AWI-ESM-1-REcoM,r1i1p1f1,ssp126,True,False,True,False,False,False,True,3,False
AWI-ESM-1-REcoM,r1i1p1f1,ssp245,False,False,False,False,False,True,False,1,False
AWI-ESM-1-REcoM,r1i1p1f1,ssp585,False,False,False,True,False,True,False,2,False
BCC-CSM2-MR,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
BCC-CSM2-MR,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
BCC-CSM2-MR,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
BCC-CSM2-MR,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
BCC-CSM2-MR,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
BCC-CSM2-MR,r2i1p1f1,historical,True,True,False,False,False,False,True,3,False
BCC-CSM2-MR,r3i1p1f1,historical,True,True,False,False,False,False,True,3,False
BCC-ESM1,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
BCC-ESM1,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
BCC-ESM1,r2i1p1f1,historical,True,True,False,False,False,False,True,3,False
BCC-ESM1,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
BCC-ESM1,r3i1p1f1,historical,True,True,False,False,False,False,True,3,False
BCC-ESM1,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CAMS-CSM1-0,r2i1p1f1,historical,True,True,True,False,True,False,False,4,False
CESM2,r10i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r10i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CESM2,r10i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2,r10i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2,r10i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2,r11i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r11i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CESM2,r11i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2,r11i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2,r11i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r4i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CESM2,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2,r5i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r6i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r7i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r8i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2,r9i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-FV2,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-FV2,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-FV2,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r2i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r3i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CESM2-WACCM,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CESM2-WACCM-FV2,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
CESM2-WACCM-FV2,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
